agents,kmax,percent,ratio,profit,distance
1,10,29,0.70,95,164259.38
1,10,29,0.70,110,173094.18
1,10,29,0.70,125,177597.76
1,10,29,0.70,140,238746.24
1,10,29,0.70,155,240879.91
1,10,29,0.70,170,243039.60
1,10,29,0.70,185,249531.44
1,10,29,0.70,200,262120.68
1,10,29,0.70,215,306184.34
1,10,29,0.70,230,508527.60
1,10,29,0.70,245,513928.78
1,10,29,0.70,260,521378.19
1,10,29,0.70,275,606003.05
1,10,29,0.70,290,614965.98
1,10,30,0.70,5,60922.88
1,10,30,0.70,20,61538.91
1,10,30,0.70,35,69834.99
1,10,30,0.70,50,105840.20
1,10,30,0.70,65,142854.24
1,10,30,0.70,80,154818.03
1,10,30,0.70,95,164314.30
1,10,30,0.70,110,173094.18
1,10,30,0.70,125,177611.88
1,10,30,0.70,140,238746.24
1,10,30,0.70,155,240859.28
1,10,30,0.70,170,243030.98
1,10,30,0.70,185,249846.64
1,10,30,0.70,200,262255.07
1,10,30,0.70,215,306340.95
1,10,30,0.70,230,508568.96
1,10,30,0.70,245,515128.12
1,10,30,0.70,260,521415.13
1,10,30,0.70,275,605548.69
1,10,30,0.70,290,614159.55
1,10,31,0.70,5,60922.88
1,10,31,0.70,20,61538.91
1,10,31,0.70,35,69834.99
1,10,31,0.70,50,105840.20
1,10,31,0.70,65,142854.24
1,10,31,0.70,80,154818.03
1,10,31,0.70,95,164314.30
1,10,31,0.70,110,173078.39
1,10,31,0.70,125,177611.88
1,10,31,0.70,140,238746.24
1,10,31,0.70,155,240859.28
1,10,31,0.70,170,242997.50
1,10,31,0.70,185,249818.98
1,10,31,0.70,200,262255.07
1,10,31,0.70,215,306316.74
1,10,31,0.70,230,508568.96
1,10,31,0.70,245,515139.98
1,10,31,0.70,260,521444.48
1,10,31,0.70,275,605575.52
1,10,31,0.70,290,614364.12
1,10,32,0.70,5,60922.88
1,10,32,0.70,20,61538.91
1,10,32,0.70,35,69834.99
1,10,32,0.70,50,105840.20
1,10,32,0.70,65,142854.24
1,10,32,0.70,80,154818.03
1,10,32,0.70,95,164314.30
1,10,32,0.70,110,173078.39
1,10,32,0.70,125,177611.88
1,10,32,0.70,140,238753.14
1,10,32,0.70,155,240866.18
1,10,32,0.70,170,243004.40
1,10,32,0.70,185,249825.88
1,10,32,0.70,200,262238.53
1,10,32,0.70,215,306366.84
1,10,32,0.70,230,508568.96
1,10,32,0.70,245,513972.15
1,10,32,0.70,260,521359.59
1,10,32,0.70,275,605646.52
1,10,32,0.70,290,614479.30
1,10,33,0.70,5,60922.88
1,10,33,0.70,20,61538.91
1,10,33,0.70,35,69834.99
1,10,33,0.70,50,105840.20
1,10,33,0.70,65,142854.24
1,10,33,0.70,80,154818.03
1,10,33,0.70,95,164314.30
1,10,33,0.70,110,173078.39
1,10,33,0.70,125,177611.88
1,10,33,0.70,140,238753.14
1,10,33,0.70,155,240866.18
1,10,33,0.70,170,243004.40
1,10,33,0.70,185,249825.88
1,10,33,0.70,200,262238.53
1,10,33,0.70,215,306392.21
1,10,33,0.70,230,508573.37
1,10,33,0.70,245,513976.57
1,10,33,0.70,260,521353.80
1,10,33,0.70,275,605782.12
1,10,33,0.70,290,614602.86
1,10,34,0.70,5,60922.88
1,10,34,0.70,20,61538.91
1,10,34,0.70,35,69834.99
1,10,34,0.70,50,105840.20
1,10,34,0.70,65,142903.62
1,10,34,0.70,80,154953.17
1,10,34,0.70,95,164314.30
1,10,34,0.70,110,173067.19
1,10,34,0.70,125,177602.22
1,10,34,0.70,140,238434.30
1,10,34,0.70,155,240995.88
1,10,34,0.70,170,243403.42
1,10,34,0.70,185,250130.31
1,10,34,0.70,200,262597.58
